Disease,Country,ResultName,ResultLink,Address,Latitude,Longitude,Contact,Description,Local,LocalLink
Acrodysostosis,Italy,Centro di riferimento per la dismorfologia,https://www.orpha.net/en/expert-centres/centre/52601?name=Acrodysostosis&consulting=medical&age=all&official=0,"Via Giustiniani 2, 35128 PADOVA, ITALY",45.40351635,11.89012777707912,Phone 1: 390 498 213 513 <br>Contact email: ambulatorio.genetica@aopd.veneto.it <br>https://www.sdb.unipd.it/genetica,"Description: https://www.aopd.veneto.it/sez,2672 <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Azienda Ospedaliera di Padova,https://www.google.com/maps/search/Via+Giustiniani+2+PADOVA+VENETO
Acrodysostosis,Italy,Centro di Riferimento per le malformazioni cranio-facciali rare,https://www.orpha.net/en/expert-centres/centre/610220?name=Acrodysostosis&consulting=medical&age=all&official=0,"Via Giustiniani 2, 35128 PADOVA, ITALY",45.40351635,11.89012777707912,Phone 1: 390 498 213 105 <br>Contact email: assistenziale.orl@aopd.veneto.it <br>https://www.aopd.veneto.it/,"Description: https://www.aopd.veneto.it/sez,2598 https://www.aopd.veneto.it/sez,2598 <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Azienda Ospedaliera di Padova,https://www.google.com/maps/search/Via+Giustiniani+2+PADOVA+VENETO
Acrodysostosis,Italy,Centro di Riferimento per la diagnosi e cura delle malattie rare scheletriche delletà evolutiva,https://www.orpha.net/en/expert-centres/centre/247727?name=Acrodysostosis&consulting=medical&age=all&official=0,"Piazzale Ludovico Antonio Scuro 10, 37139 VERONA, ITALY",45.40366885,10.992909556073515,Phone 1: 30 045 8127811 <br>Phone 2: 39 045 2323717 <br>Fax: 39 045 8127810 <br>Contact email: pediatria.endocrinologia.dh@aovr.veneto.it <br>http://www.ospedaleuniverona.it,"Description: https://www.aovr.veneto.it/dipartimenti-sanitari/-/departments/pediatria-c/gruppi-interdisciplinari <br>Age range: For children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Azienda Ospedaliera Universitaria Integrata di Verona - Ospedale Borgo Roma,https://www.google.com/maps/search/Piazzale+Ludovico+Antonio+Scuro+10+VERONA+VENETO
Acrodysostosis,Italy,Centro di Riferimento per la per fibrosi cistica e le malattie polmonari rare,https://www.orpha.net/en/expert-centres/centre/78322?name=Acrodysostosis&consulting=medical&age=all&official=0,"Piazzale Aristide Stefani 1, 37126 VERONA, ITALY",45.4528902,10.984095217796256,Phone 1: 390 458 123 419 <br>Fax: 390 458 122 042,"Description: http://www.cfcverona.it/index.html <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Azienda Ospedaliera Universitaria Integrata di Verona - Ospedale Borgo Trento,https://www.google.com/maps/search/Piazzale+Aristide+Stefani+1+VERONA+VENETO
Acrodysostosis,Italy,Centro di Riferimento per le malattie neurologiche pediatriche rare,https://www.orpha.net/en/expert-centres/centre/434575?name=Acrodysostosis&consulting=medical&age=all&official=0,"Piazzale Ludovico Antonio Scuro 10, 37139 VERONA, ITALY",45.40366885,10.992909556073515,Phone 1: 39 045 8127869 <br>Phone 2: 39 045 8124773 <br>Fax: 39 045 8127375 <br>Contact email: neuropsichiatria.infantile@aovr.veneto.it <br>https://www.aovr.veneto.it/home,Description: https://www.aovr.veneto.it/dipartimenti-sanitari/-/departments/neuropsichiatria-infantile/informazioni-generali <br>Age range: For children <br>Type(s): Medical management,Azienda Ospedaliera Universitaria Integrata di Verona - Ospedale Borgo Roma,https://www.google.com/maps/search/Piazzale+Ludovico+Antonio+Scuro+10+VERONA+VENETO
Acrodysostosis,Italy,Centro di Riferimento per le malattie neurologiche rare,https://www.orpha.net/en/expert-centres/centre/434587?name=Acrodysostosis&consulting=medical&age=all&official=0,"Piazzale Ludovico Antonio Scuro 10, 37139 VERONA, ITALY",45.40366885,10.992909556073515,Phone 1: 39 045 8124768 <br>Phone 2: 39 045 8124285 <br>Fax: 39 045 8027492 <br>Contact email: neurologia.b@aovr.veneto.it <br>https://www.aovr.veneto.it/home,"Description: https://www.aovr.veneto.it/dipartimenti-sanitari/-/departments/neurologia-b/informazioni-generali <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Azienda Ospedaliera Universitaria Integrata di Verona - Ospedale Borgo Roma,https://www.google.com/maps/search/Piazzale+Ludovico+Antonio+Scuro+10+VERONA+VENETO
Acrodysostosis,Italy,Centro di Riferimento per le malattie neurologiche rare,https://www.orpha.net/en/expert-centres/centre/322918?name=Acrodysostosis&consulting=medical&age=all&official=0,"Via Rodolfi 37, 36100 VICENZA, ITALY",45.60153356947131,11.497116885169612,Phone 1: 39 0444 753675 <br>Fax: 39 0444 753744 <br>Contact email: segreteria.neurologia@ulssvicenza.it <br>http://ulssvicenza.it,Description: http://www.ulssvicenza.it/nodo.php/95 <br>Age range: For adults <br>Type(s): Medical management,Azienda ULSS8 Berica,https://www.google.com/maps/search/Via+Rodolfi+37+VICENZA+VENETO
Acrodysostosis,Italy,Centro di Riferimento per le malformazioni maxillo-facciali rare,https://www.orpha.net/en/expert-centres/centre/434144?name=Acrodysostosis&consulting=medical&age=all&official=0,"Via Rodolfi 37, 36100 VICENZA, ITALY",45.60153356947131,11.497116885169612,Phone 1: 39 0444 752786 <br>Phone 2: 39 0444 752780 <br>Fax: 39 0444 752781 <br>Contact email: malformazioni.cranio.facc@ulssvicenza.it <br>http://www.centrolabiopalatoschisi.it/,Description: http://www.centrolabiopalatoschisi.it/ <br>Age range: For adults and children <br>Type(s): Medical management Member of a ERN,Azienda ULSS8 Berica,https://www.google.com/maps/search/Via+Rodolfi+37+VICENZA+VENETO
Acrodysostosis,Japan,Clinical Genetics,https://www.orpha.net/en/expert-centres/centre/538551?name=Acrodysostosis&consulting=medical&age=all&official=0,"1-8-1 Inohana, Chuo-ku, CHIBA, JAPAN",35.6044183,140.13201,Phone 1: +81-43-226-2324 <br>Fax: +81-43-226-2324 <br>Contact email: idenshi-bucho@chiba-u.jp <br>https://www.ho.chiba-u.ac.jp/en/dpt/genetics.html,"Description: https://www.ho.chiba-u.ac.jp/en/dpt/genetics.html <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Chiba University Hospital,https://www.google.com/maps/search/1-8-1+Inohana%2C+Chuo-ku+CHIBA+JAPAN
Acrodysostosis,Japan,Rinsho Idengaku Center,https://www.orpha.net/en/expert-centres/centre/533060?name=Acrodysostosis&consulting=medical&age=all&official=0,"35, Shinanomachi, Shinjuku-ku, TOKYO, JAPAN",35.6821925,139.7200911,http://cmg.med.keio.ac.jp/,"Description: http://cmg.med.keio.ac.jp/ <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Keio University Hospital,https://www.google.com/maps/search/35%2C+Shinanomachi%2C+Shinjuku-ku+TOKYO+JAPAN
Acrodysostosis,Latvia,Mediciniskas genetikas un prenatalas diagnostikas klinika un Reto slimibu koordinacijas centrs,https://www.orpha.net/en/expert-centres/centre/223532?name=Acrodysostosis&consulting=medical&age=all&official=0,"Vienibas gatve 45, 1004 RIGA, LATVIA",56.92199605,24.08800836845075,Phone 1: 37 125 680 002 <br>Contact email: retasslimibas@bkus.lv,"Description: https://www.bkus.lv/lv https://www.bkus.lv/lv <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Childrens Clinical University Hospital,https://www.google.com/maps/search/Vienibas+gatve+45+RIGA+LATVIA
Acrodysostosis,Latvia,Neirologijas un neirokirurgijas klinika,https://www.orpha.net/en/expert-centres/centre/682863?name=Acrodysostosis&consulting=medical&age=all&official=0,"Rigas Austrumu kliniska universitates slimnica, Hipokrata iela 2, LV-1079 RIGA, LATVIA",56.967619,24.2443728,Phone 1: +3712836114,"Age range: For adults <br>Type(s): Medical management , Genetic counselling",,https://www.google.com/maps/search/Hipokrata+iela+2+RIGA+LATVIA
Acrodysostosis,Latvia,"RSU SI Lupu, auksleju un sejas skeltnu centrs",https://www.orpha.net/en/expert-centres/centre/652226?name=Acrodysostosis&consulting=medical&age=all&official=0,"Dzirciema iela 20, LV1007 RIGA, LATVIA",56.9551116,24.053487,Phone 1: skeltnucentrs@rsusi.lv <br>Phone 2: +37129375899,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",RSU Institute of Stomatology,https://www.google.com/maps/search/Dzirciema+iela+20+RIGA+LATVIA
Acrodysostosis,Lithuania,Reference Center for Congenital Malformations and Intellectual Disability,https://www.orpha.net/en/expert-centres/centre/648281?name=Acrodysostosis&consulting=medical&age=all&official=0,"Santariskiu str. 2, LT-08661 VILNIUS, LITHUANIA",54.75015306026911,25.279768632521584,Phone 1: +370 656 46 622 <br>Contact email: retosligos@santa.lt <br>https://www.santa.lt/rare-diseases-coordination-centre-about/,Description: https://www.santa.lt/cmid-about/ <br>Age range: For children <br>Type(s): Medical management Member of a ERN,Vilnius University Hospital Santariskiu Klinikos,https://www.google.com/maps/search/Santariskiu+str.+2+VILNIUS+DZUKIJA
Acrodysostosis,Netherlands,AECO - Amsterdam UMC Expertisecentrum Ontwikkelingsstoornissen,https://www.orpha.net/en/expert-centres/centre/235586?name=Acrodysostosis&consulting=medical&age=all&official=0,"Meibergdreef 9, 1105 AZ AMSTERDAM, NETHERLANDS",52.2930932,4.9566999,Phone 1: +31 (0)20 566 8000 <br>https://www.amc.nl/web/mijn-kind-heeft-een-afspraak-1/klinische-genetica-bij-kinderen.htm,"Description: http://bit.ly/2Ea6DvW <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN","Amsterdam UMC, locatie AMC",https://www.google.com/maps/search/Meibergdreef+9+AMSTERDAM+Zuid-Holland
Acrodysostosis,Netherlands,UMC Utrecht Expertisecentrum voor Aangeboren Gelaats- en Tandafwijkingen,https://www.orpha.net/en/expert-centres/centre/435159?name=Acrodysostosis&consulting=medical&age=all&official=0,"Heidelberglaan 100, 3584 CX UTRECHT, NETHERLANDS",52.0860798,5.1797601,Phone 1: +31 (0)88 755 7762 <br>Phone 2: +31 (0)88 755 7751 <br>Contact email: I.a.stokhof-medema@umcutrecht.nl <br>https://www.umcutrecht.nl/nl/polikliniek/mondziekten-kaak-en-aangezichtschirurgie-en-bijzondere-tandheelkunde,"Description: https://www.umcutrecht.nl/nl/centrum-voor-aangeboren-gelaats-en-tandafwijkingen <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",UMC Utrecht - Universitair Medisch Centrum Utrecht,https://www.google.com/maps/search/Heidelberglaan+100+UTRECHT+Utrecht
Acrodysostosis,Netherlands,UMC Utrecht Expertisecentrum voor Skeletmalformaties & Mobility Clinic,https://www.orpha.net/en/expert-centres/centre/436602?name=Acrodysostosis&consulting=medical&age=all&official=0,"Heidelberglaan 100, 3584 CX UTRECHT, NETHERLANDS",52.0860798,5.1797601,Phone 1: +31 (0)88 756 7470 <br>Contact email: kinderORSK@umcutrecht.nl <br>https://www.hetwkz.nl/nl/ziekenhuis/polikliniek/orthopedie,"Description: https://www.umcutrecht.nl/nl/expertise-centrum/expertisecentrum-voor-skeletmalformaties-en-mobility-clinic <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",UMC Utrecht - Universitair Medisch Centrum Utrecht,https://www.google.com/maps/search/Heidelberglaan+100+UTRECHT+Utrecht
Acrodysostosis,Netherlands,LUMC-Juliana Kinderziekenhuis-Reinier de Graaf Gasthuis Expertisecentrum voor Zeldzame Aangeboren Afwijkingen en Verstandelijke Beperking,https://www.orpha.net/en/expert-centres/centre/641229?name=Acrodysostosis&consulting=medical&age=all&official=0,"Reinier de Graafweg 5, 2625 AD DELFT, NETHERLANDS",51.997993,4.3394718,Phone 1: +31 (0)15 260 3060 <br>https://reinierdegraaf.nl/,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Reinier de Graaf Gasthuis,https://www.google.com/maps/search/Reinier+de+Graafweg+5+DELFT+Zuid-Holland
Acrodysostosis,Netherlands,LUMC-Juliana Kinderziekenhuis-Reinier de Graaf Gasthuis Expertisecentrum voor Zeldzame Aangeboren Afwijkingen en Verstandelijke Beperking,https://www.orpha.net/en/expert-centres/centre/641224?name=Acrodysostosis&consulting=medical&age=all&official=0,"Els Borst-Eilersplein 275, 2545 AA DEN HAAG, NETHERLANDS",52.056625,4.2638384,Phone 1: +31 (0)70 210 0000 <br>https://www.julianakinderziekenhuis.nl/home/,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling","HagaZiekenhuis, locatie Juliana Kinderziekenhuis",https://www.google.com/maps/search/Els+Borst-Eilersplein+275+DEN+HAAG+Zuid-Holland
Acrodysostosis,Netherlands,LUMC Expertisecentrum voor Zeldzame Endocriene en Bot Stoornissen,https://www.orpha.net/en/expert-centres/centre/222793?name=Acrodysostosis&consulting=medical&age=all&official=0,"Albinusdreef 2, 2333 ZA LEIDEN, NETHERLANDS",52.1662852,4.478996,Phone 1: +31 (0)71 526 9111 <br>http://www.lumc.nl,"Description: https://ap.lc/Dqibf <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",LUMC - Leids Universitair Medisch Centrum,https://www.google.com/maps/search/Albinusdreef+2+LEIDEN+Zuid-Holland
Acrodysostosis,Netherlands,LUMC-Juliana Kinderziekenhuis-Reinier de Graaf Gasthuis Expertisecentrum voor Zeldzame Aangeboren Afwijkingen en Verstandelijke Beperking,https://www.orpha.net/en/expert-centres/centre/513902?name=Acrodysostosis&consulting=medical&age=all&official=0,"Albinusdreef 2, 2333 ZA LEIDEN, NETHERLANDS",52.1662852,4.478996,Phone 1: +31 (0)71 526 9111 <br>http://www.lumc.nl,"Description: https://ap.lc/FhVL8 <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",LUMC - Leids Universitair Medisch Centrum,https://www.google.com/maps/search/Albinusdreef+2+LEIDEN+Zuid-Holland
Acrodysostosis,Netherlands,Erasmus MC Expertisecentrum voor Erfelijke Neurocognitieve Ontwikkelingsstoornissen,https://www.orpha.net/en/expert-centres/centre/435828?name=Acrodysostosis&consulting=medical&age=all&official=0,"Dr. Molewaterplein 40, 3015 GD ROTTERDAM, NETHERLANDS",51.9109324,4.4680514,Phone 1: +31 (0)10 703 6146 <br>Fax: +31 (0)10 703 6345 <br>Contact email: secretariaatalkg@erasmusmc.nl <br>https://www.erasmusmc.nl/sophia/patientenzorg/specialismen/algemene-kindergeneeskunde,"Description: https://www.erasmusmc.nl/nl-nl/sophia/patientenzorg/centra/encore <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Erasmus MC - Erasmus Medisch Centrum,https://www.google.com/maps/search/Dr.+Molewaterplein+40+ROTTERDAM+Zuid-Holland
Acrodysostosis,Norway,Senter for Medisinsk genetikk og molekylærmedisin,https://www.orpha.net/en/expert-centres/centre/225727?name=Acrodysostosis&consulting=medical&age=all&official=0,"Jonas Liesvei 65, 5021 BERGEN, NORWAY",60.3743211,5.3541362,Phone 1: 47 55 97 54 76 <br>Fax: 47 55 97 54 79 <br>Contact email: merkantile-tjenester.mgm@helse-bergen.no <br>http://www.medgen.no,"Description: http://www.medgen.no <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Haukeland University Hospital,https://www.google.com/maps/search/Jonas+Liesvei+65+BERGEN+Vestlandet
Acrodysostosis,Norway,TRS kompetansesenter for sjeldne diagnoser,https://www.orpha.net/en/expert-centres/centre/229403?name=Acrodysostosis&consulting=medical&age=all&official=0,"Bjørnemyrveien 11, 1453 BJØRNEMYR, NORWAY",59.8345504,10.6398645,Phone 1: 47 66 96 90 00 <br>Contact email: trs@sunnaas.no <br>http://www.sunnaas.no/trs,Description: https://www.sunnaas.no/trs-english https://www.sunnaas.no/trs-english <br>Age range: For adults and children <br>Type(s): Medical management,Sunnaas Rehabilitation Hospital,https://www.google.com/maps/search/Bj%C3%B8rnemyrveien+11+BJ%C3%98RNEMYR+%C3%98stlandet
Acrodysostosis,Norway,Nasjonal behandlingstjeneste for  kirurgisk behandling ved kraniofaciale misdannelser,https://www.orpha.net/en/expert-centres/centre/225735?name=Acrodysostosis&consulting=medical&age=all&official=0,"Sognsvannsveien 20, 0027 OSLO, NORWAY",59.948674,10.71465,Phone 1: +47 915 02770 (Switchboard) <br>https://oslo-universitetssykehus.no/oslo-university-hospital,Description: https://www.shorturl.at/iuwOZ <br>Age range: For adults and children <br>Type(s): Medical management Member of a ERN,Oslo University Hospital,https://www.google.com/maps/search/Sognsvannsveien+20+OSLO+%C3%98stlandet
Acrodysostosis,Norway,SSD - Senter for sjeldne diagnoser,https://www.orpha.net/en/expert-centres/centre/179099?name=Acrodysostosis&consulting=medical&age=all&official=0,"Forskningsveien 3B, 0373 OSLO, NORWAY",59.944405,10.713204,Phone 1: 47 23 07 53 40 <br>Fax: 47 23 07 53 50 <br>Contact email: sjeldnediagnoser@oslo-universitetssykehus.no <br>http://www.sjeldnediagnoser.no,Description: https://www.oslo-universitetssykehus.no/fag-og-forskning/nasjonale-og-regionale-tjenester/senter-for-sjeldne-diagnoser/ <br>Age range: For adults and children <br>Type(s): Medical management,"Oslo University Hospital, Rikshospitalet",https://www.google.com/maps/search/Forskningsveien+3B+OSLO+%C3%98stlandet
Acrodysostosis,Norway,Frambu kompetansesenter for sjeldne diagnoser,https://www.orpha.net/en/expert-centres/centre/229372?name=Acrodysostosis&consulting=medical&age=all&official=0,"Sandbakkveien 18, 1404 SIGGERUD, NORWAY",59.822949,10.898218,Phone 1: 47 64 85 60 00 <br>Contact email: info@frambu.no <br>http://www.frambu.no,Description: http://www.frambu.no/ <br>Age range: For adults and children <br>Type(s): Medical management,Frambu kompetansesenter for sjeldne diagnoser,https://www.google.com/maps/search/Sandbakkveien+18+SIGGERUD+%C3%98stlandet
Acrodysostosis,Poland,Expert Center on on Rare Congenital Malformations and Rare Intellectual Disability,https://www.orpha.net/en/expert-centres/centre/620638?name=Acrodysostosis&consulting=medical&age=all&official=0,"Debinki 7, 80-952 GDANSK, POLAND",54.3657728,18.6226591653108,Phone 1: 48 58 349 29 48 <br>Contact email: chorobyrzadkie@uck.gda.pl,Age range: For adults and children <br>Type(s): Medical management Member of a ERN,Uniwersyteckie Centrum Kliniczne,https://www.google.com/maps/search/Debinki+7+GDANSK+Gdansk
Acrodysostosis,Poland,Expert Center on on Rare Congenital Malformations and Rare Intellectual Disability,https://www.orpha.net/en/expert-centres/centre/620633?name=Acrodysostosis&consulting=medical&age=all&official=0,"Ul. Zolnierska 18, 10-561 OLSZTYN, POLAND",53.7685933,20.4963756,Phone 1: 48 89 539 34 51,Age range: For adults and children <br>Type(s): Medical management Member of a ERN,Wojewodzki Specjalistyczny Szpital Dzieciecy,https://www.google.com/maps/search/Ul.+Zolnierska+18+OLSZTYN+Olsztyn
Acrodysostosis,Poland,Expert Center on Rare Congenital Malformations and Rare Intellectual Disability,https://www.orpha.net/en/expert-centres/centre/620634?name=Acrodysostosis&consulting=medical&age=all&official=0,"Al. Dzieci Polskich 20, 04 -730 WARSAW, POLAND",52.2066435,21.1914629,Phone 1: 48 22 815 74 50 <br>Phone 2: 48 22 815 74 61 <br>Fax: 48 22 815 74 57 <br>Contact email: poradnia.genetyka@czd.pl <br>http://www.czd.pl/index.php?option=com_content&view=article&id=98:poradniagenetyczna&catid=7:poradnie&Itemid=80,Age range: For adults and children <br>Type(s): Medical management Member of a ERN,Instytut Pomnik-Centrum Zdrowia Dziecka,https://www.google.com/maps/search/Al.+Dzieci+Polskich+20+WARSAW+Warszawa
Acrodysostosis,Portugal,"Consulta de Aconselhamento Genético - CHUC, EPE",https://www.orpha.net/en/expert-centres/centre/51982?name=Acrodysostosis&consulting=medical&age=all&official=0,"Praceta Prof. Mota Pinto, 3004-561 COIMBRA, PORTUGAL",40.2206438,-8.4127865,Phone 1: (+351) 239 480 638 <br>Contact email: genetica@chuc.min-saude.pt <br>https://www.chuc.min-saude.pt/servicos/g/genetica-medica/,"Description: http://www.chc.min-saude.pt/servicos/genetica <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling","Unidade Local de Saúde de Coimbra, EPE - ULSC, EPE [CHUC]",https://www.google.com/maps/search/Praceta+Prof.+Mota+Pinto+COIMBRA+CENTRO
Acrodysostosis,Portugal,"Consulta de Cirurgia Maxilo-facial - CHUC, EPE",https://www.orpha.net/en/expert-centres/centre/51709?name=Acrodysostosis&consulting=medical&age=all&official=0,"Praceta Prof. Mota Pinto, 3000-075 COIMBRA, PORTUGAL",40.2206438,-8.4127865,Phone 1: (+351) 239 400 573 <br>Phone 2: (+351) 239 400 458 <br>Fax: (+351) 239 400 573 <br>Contact email: maxilofacial@chuc.min-saude.pt <br>https://www.chuc.min-saude.pt/,Age range: For adults and children <br>Type(s): Medical management,"Unidade Local de Saúde de Coimbra, EPE - ULSC, EPE [CHUC/HUC]",https://www.google.com/maps/search/Praceta+Prof.+Mota+Pinto+COIMBRA+CENTRO
Acrodysostosis,Portugal,"Consulta de Dismorfologia - CHUC, EPE",https://www.orpha.net/en/expert-centres/centre/52469?name=Acrodysostosis&consulting=medical&age=all&official=0,"Praceta Prof. Mota Pinto, 3004-561 COIMBRA, PORTUGAL",40.2206438,-8.4127865,Phone 1: (+351) 239 480 638 <br>Contact email: genetica@chuc.min-saude.pt <br>https://www.chuc.min-saude.pt/servicos/g/genetica-medica/,Description: http://www.chc.min-saude.pt/servicos/genetica <br>Age range: For adults and children <br>Type(s): Medical management Member of a ERN,"Unidade Local de Saúde de Coimbra, EPE - ULSC, EPE [CHUC]",https://www.google.com/maps/search/Praceta+Prof.+Mota+Pinto+COIMBRA+CENTRO
Acrodysostosis,Portugal,"Consulta especializada em neurogenética - CHUC, EPE",https://www.orpha.net/en/expert-centres/centre/255804?name=Acrodysostosis&consulting=medical&age=all&official=0,"Praceta Prof. Mota Pinto, 3000-075 COIMBRA, PORTUGAL",40.2206438,-8.4127865,Phone 1: (+351) 239 400 559 <br>Contact email: neurologia@chuc.min-saude.pt <br>https://www.chuc.min-saude.pt/media/Neurologia/Carteira_de_servicos.pdf,Description: http://www.neurohuc.com/consultas.php <br>Age range: For adults and children <br>Type(s): Medical management,"Unidade Local de Saúde de Coimbra, EPE - ULSC, EPE [CHUC/HUC]",https://www.google.com/maps/search/Praceta+Prof.+Mota+Pinto+COIMBRA+CENTRO
Acrodysostosis,Portugal,"Expert Center on on Rare Congenital Malformations and Rare Intellectual Disability - CHUC, EPE (ERN ITHACA)",https://www.orpha.net/en/expert-centres/centre/653611?name=Acrodysostosis&consulting=medical&age=all&official=0,"Praceta Prof. Mota Pinto, 3004-561 COIMBRA, PORTUGAL",40.2206438,-8.4127865,Phone 1: (+351) 239 480 638 <br>Contact email: genetica@chuc.min-saude.pt <br>https://www.chuc.min-saude.pt/servicos/g/genetica-medica/,Description: https://ern-ithaca.eu/about-us/expert-centers/ern-ithaca-coimbra-center/ <br>Age range: For children <br>Type(s): Medical management Member of a ERN,"Unidade Local de Saúde de Coimbra, EPE - ULSC, EPE [CHUC]",https://www.google.com/maps/search/Praceta+Prof.+Mota+Pinto+COIMBRA+CENTRO
Acrodysostosis,Portugal,"Consulta de Neurodesenvolvimento - HSEIT, EPER",https://www.orpha.net/en/expert-centres/centre/75930?name=Acrodysostosis&consulting=medical&age=all&official=0,"Canada do Barreiro, 9700-049 ANGRA DO HEROÍSMO, PORTUGAL",38.65834725468687,-27.213513728883,Phone 1: (+351) 295 403 200 <br>Phone 2: (+351) 295 403 238 <br>Contact email: HSEIT.Secretaria@azores.gov.pt <br>https://www.hseit.pt/node/7,Description: https://www.hseit.pt/node/7 <br>Age range: For children <br>Type(s): Medical management,"Hospital de Santo Espírito da Ilha Terceira, EPER - HSEIT, EPER",https://www.google.com/maps/search/Canada+do+Barreiro+ANGRA+DO+HERO%C3%8DSMO+ILHAS
Acrodysostosis,Portugal,"Consulta de Dismorfologia - CGMJM - CHUSA, EPE",https://www.orpha.net/en/expert-centres/centre/51724?name=Acrodysostosis&consulting=medical&age=all&official=0,"Praça Pedro Nunes, nº 88, 4099-028 PORTO, PORTUGAL",41.1560672,-8.6236653,Phone 1: (+351) 226 087 410 <br>https://www.chporto.pt/v0C0H0A0H/clinica-de-genetica-e-de-patologia,Description: https://www.chporto.pt/v0C0H0A0H/clinica-de-genetica-e-de-patologia <br>Age range: For adults and children <br>Type(s): Medical management,"Centro de Genética Médica Jacinto Magalhães - ULSSA, EPE/CGMJM",https://www.google.com/maps/search/Pra%C3%A7a+Pedro+Nunes%2C+n%C2%BA+88+PORTO+NORTE
Acrodysostosis,Portugal,"Consulta de neurogenética - CHUSJ, EPE",https://www.orpha.net/en/expert-centres/centre/311741?name=Acrodysostosis&consulting=medical&age=all&official=0,"Alameda Prof. Hernâni Monteiro, 4200-319 PORTO, PORTUGAL",41.182276523737215,-8.59813384369541,Phone 1: (+351) 225 512 375 <br>Phone 2: (+351) 225 512 100 <br>https://portal-chsj.min-saude.pt/pages/1259,Description: https://portal-chsj.min-saude.pt/pages/1259 <br>Age range: For adults and children <br>Type(s): Medical management,"Unidade Local de Saúde de São João, EPE - ULSSJ, EPE [CHUSJ]",https://www.google.com/maps/search/Alameda+Prof.+Hern%C3%A2ni+Monteiro+PORTO+NORTE
Acrodysostosis,Portugal,"Consulta de Neuropediatria - CHUSA, EPE",https://www.orpha.net/en/expert-centres/centre/51777?name=Acrodysostosis&consulting=medical&age=all&official=0,"Largo da Maternidade de Júlio Dinis, 45, 4050-651 PORTO, PORTUGAL",41.1504275,-8.6239468,Phone 1: (+351) 226 089 900 <br>Phone 2: (+351) 222 077 500 <br>https://www.chporto.pt/v0C0H0A0B/centro-materno-infantil-do-norte-albino-aroso,Age range: For children <br>Type(s): Medical management,"Unidade Local de Saúde de Santo António, EPE - ULSSA, EPE [CHUSA/CMIN]",https://www.google.com/maps/search/Largo+da+Maternidade+de+J%C3%BAlio+Dinis%2C+45+PORTO+NORTE
Acrodysostosis,Portugal,"Consulta de Dismorfologia - CHTMAD, EPE",https://www.orpha.net/en/expert-centres/centre/52878?name=Acrodysostosis&consulting=medical&age=all&official=0,"R. dos Lagoeiros, 43, 5000-508 VILA REAL, PORTUGAL",41.309967910890535,-7.758033905715347,Phone 1: 351 259 300 500 <br>Contact email: secgenetica@chtmad.min-saude.pt <br>https://www.chtmad.min-saude.pt/servicos-clinicos/centro-de-gestao-da-mulher-e-crianca/,Description: https://www.chtmad.min-saude.pt/servicos-clinicos/centro-de-gestao-da-mulher-e-crianca/ <br>Age range: For children <br>Type(s): Medical management,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE - ULSTMAD, EPE",https://www.google.com/maps/search/R.+dos+Lagoeiros%2C+43+VILA+REAL+NORTE
Acrodysostosis,Portugal,"Consulta de Genética e Diagnóstico Pré-Natal - CHTMAD, EPE",https://www.orpha.net/en/expert-centres/centre/52877?name=Acrodysostosis&consulting=medical&age=all&official=0,"R. dos Lagoeiros, 43, 5000-508 VILA REAL, PORTUGAL",41.309967910890535,-7.758033905715347,Phone 1: 351 259 300 500 <br>Contact email: secgenetica@chtmad.min-saude.pt <br>https://www.chtmad.min-saude.pt/servicos-clinicos/centro-de-gestao-da-mulher-e-crianca/,"Description: https://www.chtmad.min-saude.pt/servicos-clinicos/centro-de-gestao-da-mulher-e-crianca/ <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling","Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE - ULSTMAD, EPE",https://www.google.com/maps/search/R.+dos+Lagoeiros%2C+43+VILA+REAL+NORTE
